routeid,nodeid,nodeno,nodeord,nodenm,gpslati,gpslong
GGB239000104,GGB239000423,44292,3,가일리삼거리,37.6005667,127.4931
GGB239000104,GGB239000422,44293,4,가일1리,37.6073167,127.4923667
GGB239000104,GGB239000421,44506,5,전위골,37.6182,127.4914833
GGB239000104,GGB239000420,44294,6,방일리,37.62325,127.4951167
GGB239000104,GGB239000419,44295,7,천안1리뇌암,37.6322167,127.4845167
GGB239000104,GGB239000606,44386,8,불기마을,37.6354833,127.4818
GGB239000104,GGB239000370,44316,9,천안1리,37.6409333,127.4774
GGB239000104,GGB239000385,44312,10,한우재,37.6491333,127.4762167
GGB239000104,GGB239000839,44811,11,숙골,37.653,127.4818167
GGB239000104,GGB239000384,44513,12,신천4리인내,37.6569333,127.4803167
GGB239000104,GGB239000837,44809,13,명장삼거리,37.6673167,127.4835667
GGB239000104,GGB239000653,44406,14,명장마을(설악방향),37.6707333,127.48795
GGB239000104,GGB239000374,44126,15,설악터미널,37.6775833,127.4878
GGB239000104,GGB239000504,44335,16,설악5일시장,37.6771667,127.4921667
GGB239000104,GGB239000718,44927,17,설악보건지소,37.676,127.4937167
GGB239000104,GGB239000510,44527,18,한교막(양평방면),37.6724,127.49105
GGB239000104,GGB277103340,,19,설악TG(미정차),37.6688833,127.4917833
GGB239000104,GGB277103339,,20,서종IC(미정차),37.6345,127.3705833
GGB239000104,GGB277103337,,21,화도IC(미정차),37.6318,127.3118167
GGB239000104,GGB277103344,,22,남양주(미정차),37.5982667,127.2415833
GGB239000104,GGB277103347,,23,덕소삼패IC(미정차),37.5927667,127.2077833
GGB239000104,GGB277103281,,24,토평IC(미정차),37.58185,127.1584167
GGB239000104,GGB277103214,,25,남양주IC출입(미정차),37.6012667,127.1545167
GGB239000104,GGB277104247,,26,왕숙교(미정차),37.6043,127.1494
GGB239000104,GGB221000239,22231,27,롯데백화점.구리역입구(청량리.인창동방면)(중),37.6024167,127.1442167
GGB239000104,GGB221000241,22235,28,돌다리.구리전통시장(중),37.6005167,127.1387
GGB239000104,GGB221000243,22233,29,한양대구리병원(중),37.6007167,127.1336333
GGB239000104,GGB221000245,22232,30,교문사거리(중),37.6009167,127.1290167
GGB239000104,GGB221000247,22228,31,딸기원(중),37.6006333,127.1200167
GGB239000104,GGB106000428,,32,동부제일병원.망우리공원(중),37.6004667,127.1087833
GGB239000104,GGB106000431,76149,33,금란교회,37.6005,127.1039333
GGB239000104,GGB106000433,,34,우림시장.망우사거리(중),37.5995333,127.09875
GGB239000104,GGB106000434,76147,35,망우역.망우지구대,37.5988667,127.0956
GGB239000104,GGB106000001,,36,망우역(중),37.5978333,127.0911167
GGB239000104,GGB106000003,,37,상봉역.중랑우체국(중),37.59595,127.08375
GGB239000104,GGB106000005,,38,중랑역.동부시장(중),37.5940167,127.0761333
GGB239000104,GGB105000009,,39,중랑교(중),37.5917333,127.0676833
GGB239000104,GGB105000011,,40,삼육서울병원(중),37.5897,127.0606667
GGB239000104,GGB105000013,,41,시조사삼거리(중),37.5886333,127.0570167
GGB239000104,GGB105000211,,42,청랑리한신아파트.청량사입구,37.58675,127.0475667
GGB239000104,GGB105000199,,43,현대코아,37.5815,127.0446667
GGB239000104,GGB105000016,,44,청량리역환승센터(1번승강장),37.5803333,127.0460167
GGB239000104,GGB105000012,,45,삼육서울병원(중),37.5899833,127.0620333
GGB239000104,GGB105000010,,46,중랑교(중),37.5914167,127.0669
GGB239000104,GGB106000006,,47,중랑역.동부시장(중),37.5936167,127.0751
GGB239000104,GGB106000004,,48,상봉역.중랑우체국(중),37.5956167,127.0828833
GGB239000104,GGB106000002,,49,망우역(중),37.5975167,127.09035
GGB239000104,GGB106000435,,50,망우역.망우지구대(중),37.59855,127.09485
GGB239000104,GGB106000432,,51,우림시장.망우사거리(중),37.5992333,127.0979167
GGB239000104,GGB106000430,,52,금란교회(중),37.6003167,127.1032
GGB239000104,GGB106000429,,53,동부제일병원.망우리공원(중),37.6004333,127.10765
GGB239000104,GGB221000248,22236,54,딸기원(중),37.6005,127.11965
GGB239000104,GGB221000246,22229,55,교문사거리(중),37.6008333,127.1285667
GGB239000104,GGB221000244,22227,56,한양대구리병원.새마을금고(중),37.6006333,127.1331333
GGB239000104,GGB221000242,22234,57,돌다리.구리전통시장(중),37.6004333,127.1384
GGB239000104,GGB221000240,22230,58,롯데백화점.구리역입구(중),37.6019,127.14335
GGB239000104,GGB277104248,,59,왕숙교(미정차),37.6040167,127.1495167
GGB239000104,GGB277103213,,60,남양주IC진입(미정차),37.6018833,127.15345
GGB239000104,GGB277103280,,61,토평IC(미정차),37.5816667,127.1579
GGB239000104,GGB277103278,,62,강일JC(미정차),37.5736,127.1644167
GGB239000104,GGB277103346,,63,덕소삼패IC(미정차),37.5922667,127.2076667
GGB239000104,GGB277103345,,64,남양주(미정차),37.5968333,127.2407
GGB239000104,GGB277103336,,65,화도IC(미정차),37.6316833,127.3109167
GGB239000104,GGB277103338,,66,서종IC(미정차),37.6342,127.3699333
GGB239000104,GGB277103341,,67,설악TG(미정차),37.6692667,127.4918
GGB239000104,GGB239000382,44313,68,한교막,37.67175,127.4905833
GGB239000104,GGB239000714,44926,69,설악보건지소,37.6756333,127.494
GGB239000104,GGB239000381,44314,70,설악5일시장,37.6772,127.4925167
GGB239000104,GGB239000621,44127,71,설악터미널,37.67755,127.4877
GGB239000104,GGB239000654,44405,72,명장마을(양평방향),37.6707833,127.4877
GGB239000104,GGB239000836,44808,73,명장삼거리,37.6679333,127.4836833
GGB239000104,GGB239000509,44341,74,인내,37.6568667,127.4801833
GGB239000104,GGB239000838,44810,75,숙골,37.65275,127.4813833
GGB239000104,GGB239000386,44311,76,한우재,37.6494333,127.4764167
GGB239000104,GGB239000372,44514,77,뽕나무거리,37.6414667,127.4763333
GGB239000104,GGB239000371,44315,78,불기마을,37.6363,127.4813167
GGB239000104,GGB239000513,44526,79,천안1리,37.6319333,127.4845833
GGB239000104,GGB239000512,44340,80,방일리,37.6231333,127.4949833
GGB239000104,GGB239000427,44290,81,전위골,37.61815,127.4913333
GGB239000104,GGB239000514,44339,82,가일1리,37.6073,127.4922167
GGB239000104,GGB239000655,44404,83,가일리,37.6049,127.4931667
GGB239000104,GGB239000603,44189,84,가일리삼거리,37.60065,127.4930167
GGB239000104,GGB239000418,44296,85,유명산종점,37.5954,127.4906167
GGB239000110,GGB239000282,44613,1,가평터미널,37.8246333,127.5153333
GGB239000110,GGB277102405,,2,가평터미널(미정차),37.8225667,127.5145667
GGB239000110,GGB239000335,44146,3,남이오거리,37.8201333,127.5128667
GGB239000110,GGB277102704,,4,하색리(미정차),37.81025,127.4975667
GGB239000110,GGB239000235,44125,5,두밀리입구,37.80375,127.4870167
GGB239000110,GGB239000234,44578,6,벌태봉,37.8022,127.4853333
GGB239000110,GGB239000597,44123,7,상색리.포회촌,37.7967167,127.48015
GGB239000110,GGB277102705,,8,상색리(미정차),37.79295,127.4703333
GGB239000110,GGB239000233,44114,9,초옥동,37.7787667,127.4639833
GGB239000110,GGB239000232,44112,10,삼봉터,37.7746667,127.4584833
GGB239000110,GGB239000231,44106,11,상천역입구,37.7722167,127.4512667
GGB239000110,GGB239000230,44100,12,수리재입구,37.7680167,127.4472
GGB239000110,GGB239000229,44094,13,유답촌,37.75775,127.4363667
GGB239000110,GGB239000227,44089,14,검문소,37.7494667,127.4306167
GGB239000110,GGB239000226,44083,15,청평중학교,37.7421167,127.4237
GGB239000110,GGB239000738,44702,16,청평터미널,37.73825,127.4206833
GGB239000110,GGB239000225,44075,17,청평농협,37.7367833,127.4176833
GGB239000110,GGB239000224,44071,18,시장입구,37.7359,127.4153667
GGB239000110,GGB239000533,44646,19,팔각정,37.7282,127.4072
GGB239000110,GGB239000223,44059,20,윗소돌말,37.7263,127.4067167
GGB239000110,GGB239000222,44054,21,소돌마을,37.7209167,127.4029833
GGB239000110,GGB239000221,44049,22,중앙기도원,37.70915,127.3938167
GGB239000110,GGB239000220,44041,23,원대성리,37.6967167,127.3836333
GGB239000110,GGB239000219,44039,24,관터마을,37.6901667,127.3806167
GGB239000110,GGB239000218,44037,25,대성리역,37.68385,127.3783833
GGB239000110,GGB239000217,44031,26,대성리MT장,37.6810667,127.3776
GGB239000110,GGB222000023,23683,27,외구운마을,37.67395,127.3740833
GGB239000110,GGB222000930,23680,28,구암동산응암마을,37.6688833,127.3729
GGB239000110,GGB222000020,23677,29,진벌마을,37.66265,127.36485
GGB239000110,GGB222000018,23671,30,돌고개신포마을,37.66065,127.3558667
GGB239000110,GGB222000017,23668,31,답내초교입구,37.6581833,127.3482667
GGB239000110,GGB222001467,49395,32,월산지구부영1.2단지입구,37.657,127.3424333
GGB239000110,GGB222000016,23667,33,화광중학교.월산리,37.6562333,127.3366833
GGB239000110,GGB222000015,23665,34,지현마을.남양주고등학교.화도동부출장소,37.6542833,127.3304333
GGB239000110,GGB222000014,23650,35,모란공원.마석그랜드힐아파트,37.6515833,127.32095
GGB239000110,GGB222000010,23631,36,마석역,37.6520833,127.3113333
GGB239000110,GGB222000009,23625,37,청소년도움센터,37.6523333,127.3075667
GGB239000110,GGB222000150,23597,38,금강주택,37.6528833,127.3034333
GGB239000110,GGB222001599,49489,39,보학마을.라온프라이빗아파트,37.6528,127.2973167
GGB239000110,GGB222000193,23550,40,삼신아파트,37.6540333,127.29475
GGB239000110,GGB222000192,23540,41,남양주세무서.천마산수련장,37.6562,127.2895333
GGB239000110,GGB222000191,23529,42,마석가구공단.천마산스키장입구,37.6571667,127.2834333
GGB239000110,GGB222000190,23513,43,천마산휴게소.한누리요양병원,37.65405,127.2744
GGB239000110,GGB222000189,23506,44,경성아파트,37.65355,127.2713667
GGB239000110,GGB277102434,,45,마치터널(미정차),37.65545,127.26155
GGB239000110,GGB222000188,23503,46,효성해링턴플레이스.구룡터,37.6552,127.2549667
GGB239000110,GGB222000746,23794,47,두산알프하임입구,37.6534,127.2522667
GGB239000110,GGB222001310,23920,48,평내호평역,37.6528333,127.2443667
GGB239000110,GGB222000322,23460,49,평내농협.평내초교.대명루첸,37.6498167,127.2368333
GGB239000110,GGB222000321,23456,50,평내동주민센터.남양주우체국,37.6483667,127.2353167
GGB239000110,GGB222000320,23449,51,평내문화촌마을,37.646,127.2327167
GGB239000110,GGB277102476,,52,돌팍교차로(미정차),37.6377167,127.22495
GGB239000110,GGB222000317,23418,53,남양주시청,37.63535,127.2172167
GGB239000110,GGB222000315,23388,54,금곡동구종점,37.63405,127.2105
GGB239000110,GGB222000314,23360,55,양병원.이석영광장.남양주고용복지플러스센터,37.6332,127.2054667
GGB239000110,GGB222000312,23343,56,금곡동주민센터.인정프린스.남양주시자원봉사센터,37.6328167,127.2018333
GGB239000110,GGB277104344,,57,금곡동(미정차),37.6321667,127.196
GGB239000110,GGB222000310,23256,58,진안사거리,37.62395,127.18745
GGB239000110,GGB277104345,,59,양정동사거리(미정차),37.6173167,127.1809167
GGB239000110,GGB222000726,23808,60,남양주남부경찰서.남양주제2청사.보건소.교육지원청,37.6123167,127.1707
GGB239000110,GGB222000659,23145,61,다산2동주민센터.양정초.한화아파트(중),37.61075,127.16695
GGB239000110,GGB222001321,23929,62,도농역.동화중고교.다산플루리움(중),37.6083833,127.1620333
GGB239000110,GGB222001319,23931,63,가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중),37.6054333,127.1561833
GGB239000110,GGB277104247,,64,왕숙교(미정차),37.6043,127.1494
GGB239000110,GGB221000239,22231,65,롯데백화점.구리역입구(청량리.인창동방면)(중),37.6024167,127.1442167
GGB239000110,GGB221000241,22235,66,돌다리.구리전통시장(중),37.6005167,127.1387
GGB239000110,GGB221000243,22233,67,한양대구리병원(중),37.6007167,127.1336333
GGB239000110,GGB221000245,22232,68,교문사거리(중),37.6009167,127.1290167
GGB239000110,GGB221000247,22228,69,딸기원(중),37.6006333,127.1200167
GGB239000110,GGB106000428,,70,동부제일병원.망우리공원(중),37.6004667,127.1087833
GGB239000110,GGB106000431,76149,71,금란교회,37.6005,127.1039333
GGB239000110,GGB106000433,,72,우림시장.망우사거리(중),37.5995333,127.09875
GGB239000110,GGB106000434,76147,73,망우역.망우지구대,37.5988667,127.0956
GGB239000110,GGB106000001,,74,망우역(중),37.5978333,127.0911167
GGB239000110,GGB106000003,,75,상봉역.중랑우체국(중),37.59595,127.08375
GGB239000110,GGB106000005,,76,중랑역.동부시장(중),37.5940167,127.0761333
GGB239000110,GGB105000009,,77,중랑교(중),37.5917333,127.0676833
GGB239000110,GGB105000011,,78,삼육서울병원(중),37.5897,127.0606667
GGB239000110,GGB105000013,,79,시조사삼거리(중),37.5886333,127.0570167
GGB239000110,GGB105000211,,80,청랑리한신아파트.청량사입구,37.58675,127.0475667
GGB239000110,GGB105000199,,81,현대코아,37.5815,127.0446667
GGB239000110,GGB105000016,,82,청량리역환승센터(1번승강장),37.5803333,127.0460167
GGB239000110,GGB105000028,,83,청량리미주상가앞,37.58185,127.0476333
GGB239000110,GGB105000030,75015,84,서울성심병원,37.58465,127.05085
GGB239000110,GGB105000012,,85,삼육서울병원(중),37.5899833,127.0620333
GGB239000110,GGB105000010,,86,중랑교(중),37.5914167,127.0669
GGB239000110,GGB106000006,,87,중랑역.동부시장(중),37.5936167,127.0751
GGB239000110,GGB106000004,,88,상봉역.중랑우체국(중),37.5956167,127.0828833
GGB239000110,GGB106000002,,89,망우역(중),37.5975167,127.09035
GGB239000110,GGB106000435,,90,망우역.망우지구대(중),37.59855,127.09485
GGB239000110,GGB106000432,,91,우림시장.망우사거리(중),37.5992333,127.0979167
GGB239000110,GGB106000430,,92,금란교회(중),37.6003167,127.1032
GGB239000110,GGB106000429,,93,동부제일병원.망우리공원(중),37.6004333,127.10765
GGB239000110,GGB221000248,22236,94,딸기원(중),37.6005,127.11965
GGB239000110,GGB221000246,22229,95,교문사거리(중),37.6008333,127.1285667
GGB239000110,GGB221000244,22227,96,한양대구리병원.새마을금고(중),37.6006333,127.1331333
GGB239000110,GGB221000242,22234,97,돌다리.구리전통시장(중),37.6004333,127.1384
GGB239000110,GGB221000240,22230,98,롯데백화점.구리역입구(중),37.6019,127.14335
GGB239000110,GGB277104248,,99,왕숙교(미정차),37.6040167,127.1495167
GGB239000110,GGB222001318,23927,100,가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중),37.6051167,127.15575
GGB239000110,GGB222001320,23925,101,도농역.동화중고교.다산플루리움(중),37.60785,127.1612333
GGB239000110,GGB222000724,23804,102,다산2동주민센터.양정초.한화아파트(중),37.6104333,127.1664
GGB239000110,GGB222000727,23812,103,남양주남부경찰서.남양주제2청사.보건소.교육지원청,37.6120833,127.171
GGB239000110,GGB222000336,23257,104,진안사거리,37.6237667,127.1875833
GGB239000110,GGB277101907,,105,금곡동(미정차),37.6319167,127.196
GGB239000110,GGB222001282,49178,106,금곡동주민센터.인정프린스.남양주시자원봉사센터,37.6326667,127.2023333
GGB239000110,GGB222000333,49177,107,홍유릉.이석영광장.남양주고용복지플러스센터,37.63305,127.2059167
GGB239000110,GGB222000332,49180,108,홍유능후문앞,37.6339167,127.2107333
GGB239000110,GGB222000331,23402,109,금곡중고등학교,37.6346333,127.2132
GGB239000110,GGB222000330,23412,110,남양주시청,37.63495,127.2163167
GGB239000110,GGB222000327,23750,111,평내상업지구,37.6462333,127.2338
GGB239000110,GGB222000326,23455,112,평내동주민센터.남양주우체국,37.64845,127.2357
GGB239000110,GGB222000325,23457,113,평내농협.평내초교.대명루첸,37.6498167,127.2372167
GGB239000110,GGB222001309,23915,114,평내호평역,37.6525167,127.2446667
GGB239000110,GGB222001478,23793,115,두산알프하임입구,37.6531,127.2522333
GGB239000110,GGB222000201,23502,116,구룡터.효성해링턴플레이스,37.65505,127.2552167
GGB239000110,GGB222000200,23507,117,경성아파트,37.65335,127.27175
GGB239000110,GGB222000199,23512,118,천마산휴게소.한누리요양병원,37.6539,127.2746667
GGB239000110,GGB222000198,23528,119,마석가구공단.천마산스키장입구,37.6567833,127.2831167
GGB239000110,GGB222000196,23543,120,남양주세무서.천마산수련장,37.6560833,127.29075
GGB239000110,GGB222000195,23551,121,삼신아파트,37.6534333,127.29525
GGB239000110,GGB222000744,49123,122,보학마을.라온프라이빗아파트,37.65255,127.2974
GGB239000110,GGB222000743,23602,123,금강주택,37.65275,127.3031833
GGB239000110,GGB222000013,23619,124,청소년도움센터,37.65235,127.30695
GGB239000110,GGB222000742,23632,125,마석역,37.652,127.3121167
GGB239000110,GGB222000034,23645,126,모란공원.마석그랜드힐아파트,37.6513667,127.3220667
GGB239000110,GGB222000033,23664,127,지현마을.남양주고등학교.화도동부출장소,37.6536167,127.3290833
GGB239000110,GGB222000032,23666,128,화광중학교,37.65595,127.3362167
GGB239000110,GGB222000822,49728,129,월산지구부영1.2단지입구,37.65675,127.3415833
GGB239000110,GGB222000031,23669,130,답내초교입구,37.6580833,127.3485833
GGB239000110,GGB222000030,23670,131,화도낚시터.돌고개,37.6598667,127.35485
GGB239000110,GGB222000028,49187,132,진벌마을,37.6625167,127.3647167
GGB239000110,GGB222000025,23682,133,구암동산,37.6700833,127.3741
